generation,individual_id,LOGLB,NUMG,LOGG,LOGB,TAGW,GHIST,LOGP1,GHIST1,mispredictions,p2 latency,energy per instruction
68,4102,4,4,11,12,8,179,10,12,13943,1.62,800.0
68,4103,5,5,8,8,12,63,10,4,14516,1.36,435.0
68,4104,4,6,8,8,12,145,11,11,13261,1.39,670.0
68,4105,4,8,11,14,14,179,10,10,11552,1.88,2055.0
68,4106,4,4,8,8,10,63,10,4,19739,1.28,418.0
68,4107,4,7,11,9,10,146,11,8,12208,1.75,1389.0
68,4108,4,6,11,13,10,145,15,8,11923,1.7,1591.0
68,4109,4,8,8,10,12,145,10,11,12796,1.42,822.0
68,4110,4,5,11,8,14,179,10,4,12088,1.77,1108.0
68,4111,4,4,8,12,8,63,10,4,15228,1.32,485.0
68,4112,5,6,9,9,14,145,15,5,12616,1.52,881.0
68,4113,4,4,12,8,13,130,10,11,14028,1.78,1139.0
68,4114,5,6,8,12,14,63,19,6,13989,1.38,1233.0
68,4115,5,6,9,8,13,145,10,11,12360,1.5,623.0
68,4116,5,6,9,11,14,145,10,5,12360,1.53,727.0
68,4117,4,8,12,10,14,179,12,4,13707,2.06,2602.0
68,4118,5,6,11,11,10,145,10,11,12427,1.73,890.0
68,4119,4,4,11,12,8,179,11,11,14069,1.58,781.0
68,4120,5,4,8,8,8,63,10,8,31342,1.28,337.0
68,4121,4,8,8,13,13,63,10,10,13319,1.41,934.0
68,4122,4,4,8,8,8,122,10,5,16896,1.25,391.0
68,4123,4,8,11,10,14,179,12,5,11673,1.84,1911.0
68,4124,4,5,9,11,14,145,11,11,12623,1.48,837.0
68,4125,8,6,8,9,9,145,15,4,29696,1.5,1819.0
68,4126,4,6,11,13,9,145,11,5,12096,1.67,1277.0
68,4127,4,4,8,9,11,187,10,11,14740,1.3,427.0
68,4128,4,8,8,10,13,179,10,11,12789,1.43,861.0
68,4129,4,6,11,14,12,145,19,4,11769,1.85,2115.0
68,4130,5,6,10,12,8,66,11,10,29511,1.54,757.0
68,4131,4,8,11,13,13,145,11,5,14700,1.83,1879.0
68,4132,4,6,8,9,12,179,10,7,13492,1.39,637.0
68,4133,4,8,8,8,8,63,15,4,14399,1.43,1318.0
68,4134,5,4,11,10,12,179,10,11,13486,1.66,638.0
68,4135,4,5,11,10,8,63,11,8,13229,1.62,893.0
68,4136,4,5,9,10,14,158,12,8,12552,1.46,802.0
68,4137,4,8,11,10,10,179,10,11,11785,1.81,1629.0
68,4138,4,6,10,13,12,145,12,4,16705,1.53,1218.0
68,4139,4,8,10,9,12,145,15,5,16860,1.65,1747.0
68,4140,4,6,11,10,13,194,10,11,15401,1.77,1319.0
68,4141,4,6,11,13,8,145,10,4,12226,1.64,1242.0
68,4142,5,4,8,8,14,63,10,5,14579,1.37,416.0
68,4143,6,4,11,10,14,179,10,11,13728,1.72,663.0
68,4144,4,6,10,8,13,145,11,8,11993,1.53,1052.0
68,4145,5,4,8,9,13,66,10,4,14547,1.33,386.0
68,4146,4,6,8,10,8,145,19,6,14760,1.38,1063.0
69,4147,4,4,9,10,8,145,11,4,16671,1.34,509.0
69,4148,5,6,8,10,13,66,11,11,13928,1.42,610.0
69,4149,4,5,10,10,13,145,15,5,12080,1.55,1356.0
69,4150,4,5,8,12,10,145,10,10,21970,1.31,531.0
69,4151,4,8,11,8,13,179,11,11,14991,1.84,1796.0
69,4152,4,6,9,12,14,145,10,4,12587,1.45,868.0
69,4153,5,5,9,12,13,190,11,4,12636,1.49,601.0
69,4154,4,5,10,10,10,145,10,10,12383,1.52,818.0
69,4155,4,8,11,10,10,112,10,10,12221,1.81,1623.0
69,4156,5,5,9,12,12,179,12,11,19224,1.48,629.0
69,4157,4,8,11,13,10,179,10,4,11724,1.81,1703.0
69,4158,4,5,11,9,13,145,11,6,14687,1.73,1074.0
69,4159,5,4,8,8,8,66,11,4,30936,1.28,359.0
69,4160,5,6,9,12,10,179,10,4,12923,1.44,621.0
69,4161,4,8,11,11,14,145,10,11,11820,1.9,2136.0
69,4162,5,5,12,10,13,197,10,11,12012,1.93,1096.0
69,4163,4,4,11,13,13,145,11,4,16274,1.67,1032.0
69,4164,4,4,8,12,10,63,10,4,19359,1.33,517.0
69,4165,4,6,10,9,13,145,15,11,12095,1.56,1544.0
69,4166,4,6,8,13,12,145,10,11,12982,1.35,699.0
69,4167,4,8,10,10,14,145,15,5,12125,1.69,1870.0
69,4168,4,6,11,9,13,179,10,4,15200,1.77,1299.0
69,4169,5,6,8,9,14,145,19,6,13189,1.37,1190.0
69,4170,4,6,9,13,14,145,13,11,12484,1.47,1088.0
69,4171,4,8,11,13,11,145,12,4,11949,1.83,1818.0
69,4172,5,4,8,13,8,63,10,4,29571,1.29,444.0
69,4173,4,6,11,8,14,145,10,5,11948,1.78,1331.0
69,4174,5,4,8,8,8,63,10,5,31198,1.28,337.0
69,4175,4,8,8,13,13,145,11,5,12615,1.45,1044.0
69,4176,5,6,8,8,8,145,11,10,30159,1.39,526.0
69,4177,4,8,8,12,8,63,10,4,14417,1.41,799.0
69,4178,4,4,11,8,14,179,10,11,13438,1.63,843.0
69,4179,5,6,9,10,14,145,10,11,12586,1.55,762.0
69,4180,4,6,10,12,13,145,13,10,11948,1.63,1431.0
69,4181,4,6,9,8,10,145,10,4,12612,1.46,698.0
69,4182,5,6,10,10,13,145,15,11,16798,1.63,1309.0
69,4183,5,4,11,9,10,63,10,4,13514,1.61,569.0
69,4184,4,6,8,13,10,145,11,4,21925,1.4,732.0
69,4185,5,4,8,10,8,66,11,11,30793,1.29,369.0
69,4186,4,8,12,10,12,179,17,7,11769,1.98,3426.0
69,4187,4,5,11,12,13,179,10,10,15088,1.79,1357.0
69,4188,5,4,10,10,8,66,11,4,30253,1.47,527.0
69,4189,4,5,8,12,13,145,10,10,13209,1.37,604.0
69,4190,5,5,10,10,12,145,10,5,12453,1.6,799.0
69,4191,4,6,11,8,13,179,11,4,15431,1.77,1312.0
69,4192,4,5,11,13,14,145,11,5,11919,1.8,1330.0
69,4193,4,5,11,13,14,145,19,5,12028,1.85,2012.0
69,4194,4,5,11,10,14,102,12,4,12555,1.77,1337.0
69,4195,4,8,9,10,10,70,20,8,13233,1.56,1766.0
70,4196,7,8,11,12,14,145,10,11,12125,1.99,1512.0
70,4197,4,6,11,13,14,179,10,5,11993,1.84,1650.0
70,4198,4,8,10,13,14,145,10,5,12071,1.68,1713.0
70,4199,4,6,8,13,13,145,19,5,12589,1.41,1267.0
70,4200,4,4,8,12,12,145,10,11,15786,1.27,482.0
70,4201,5,6,9,10,10,145,10,11,12745,1.49,643.0
70,4202,4,5,11,8,13,145,10,8,14666,1.76,1073.0
70,4203,4,7,10,9,13,127,13,6,12146,1.59,1417.0
70,4204,4,6,8,9,13,187,10,11,13662,1.35,622.0
70,4205,4,4,10,12,10,145,10,10,14489,1.43,714.0
70,4206,4,4,8,10,8,176,10,4,17313,1.27,415.0
70,4207,5,4,8,10,10,63,11,4,14942,1.31,393.0
70,4208,5,5,9,10,13,145,13,11,12700,1.51,648.0
70,4209,4,8,11,12,12,179,13,11,11713,1.88,2084.0
70,4210,4,4,8,9,10,63,15,4,19666,1.26,624.0
70,4211,5,5,10,13,14,145,10,4,12341,1.62,871.0
70,4212,4,6,11,12,14,145,11,4,11824,1.77,1408.0
70,4213,4,5,8,10,14,63,10,4,14035,1.38,622.0
70,4214,4,5,9,10,10,145,11,8,12699,1.42,632.0
70,4215,4,5,11,10,12,145,13,11,11956,1.75,1149.0
70,4216,5,6,8,8,8,145,11,4,29885,1.39,523.0
70,4217,4,8,11,8,12,145,15,11,12063,1.77,2002.0
70,4218,5,6,9,10,13,179,10,11,12782,1.55,748.0
70,4219,4,6,8,12,13,145,15,5,12891,1.46,1224.0
70,4220,4,4,11,9,14,145,19,5,13889,1.67,1516.0
70,4221,4,6,8,13,13,145,10,6,13009,1.35,715.0
70,4222,4,6,10,10,13,179,10,11,12204,1.54,1069.0
70,4223,5,5,11,10,13,145,20,11,12170,2.0,2124.0
70,4224,5,5,8,13,9,145,10,11,14483,1.35,491.0
70,4225,5,6,8,14,14,145,10,5,12950,1.43,655.0
70,4226,4,7,11,13,10,145,20,10,12101,1.79,2532.0
70,4227,5,8,11,10,14,145,10,11,14836,1.88,1387.0
70,4228,4,5,8,12,10,179,10,4,21701,1.31,533.0
70,4229,5,6,9,8,13,145,10,10,12607,1.5,623.0
70,4230,4,5,11,10,13,179,15,11,14942,1.76,1382.0
70,4231,5,6,10,9,10,145,10,5,12373,1.57,781.0
70,4232,5,8,8,8,8,63,10,4,27783,1.42,565.0
70,4233,4,8,9,10,12,145,13,4,12482,1.55,1273.0
70,4234,4,6,11,9,10,145,15,5,11885,1.69,1507.0
70,4235,4,5,10,8,10,145,11,8,12446,1.51,814.0
70,4236,5,4,9,10,8,66,14,4,30178,1.38,696.0
70,4237,4,6,11,13,10,179,10,4,12202,1.68,1340.0
70,4238,5,8,11,12,12,145,10,4,11984,1.9,1529.0
70,4239,4,5,11,10,10,85,15,10,13113,1.75,1320.0
70,4240,5,4,8,8,8,63,19,4,30632,1.34,932.0
70,4241,5,5,8,9,12,145,10,11,13742,1.36,429.0
71,4242,4,8,8,13,10,179,10,4,22757,1.38,847.0
71,4243,5,7,11,9,14,63,10,4,14941,1.84,1180.0
71,4244,4,6,10,10,12,145,11,10,16729,1.57,1159.0
71,4245,5,5,10,12,13,145,10,4,16627,1.59,795.0
71,4246,4,8,11,9,13,145,19,11,14721,1.95,2811.0
71,4247,4,6,8,10,12,179,15,7,13647,1.46,1159.0
71,4248,4,5,11,10,13,179,11,11,15168,1.73,1093.0
71,4249,5,5,11,10,8,63,10,4,28906,1.66,689.0
71,4250,4,4,9,8,8,63,10,11,14958,1.34,477.0
71,4251,4,5,9,10,12,179,10,11,12954,1.47,776.0
71,4252,4,8,11,12,14,145,13,11,11809,1.93,2261.0
71,4253,4,8,11,10,13,179,10,11,14954,1.83,1810.0
71,4254,4,6,8,13,12,145,12,5,13006,1.39,771.0
71,4255,5,8,8,10,10,145,10,4,13333,1.46,653.0
71,4256,4,4,8,13,13,63,11,4,14527,1.34,590.0
71,4257,4,6,11,9,10,145,10,4,11943,1.68,1119.0
71,4258,5,6,8,10,13,145,10,4,13334,1.42,555.0
71,4259,4,4,8,9,8,66,19,6,15543,1.32,888.0
71,4260,4,4,11,11,10,63,18,4,13122,1.62,1313.0
71,4261,6,4,8,10,10,145,10,4,16175,1.33,410.0
71,4262,4,6,9,10,14,145,11,4,12613,1.47,827.0
71,4263,4,8,10,10,14,145,10,5,12183,1.64,1511.0
71,4264,4,6,11,9,13,179,15,4,15529,1.83,1748.0
71,4265,4,4,8,10,13,66,14,7,14828,1.35,723.0
71,4266,4,8,8,8,13,145,11,5,12753,1.46,933.0
71,4267,4,6,10,13,13,78,10,5,12850,1.57,1243.0
71,4268,5,4,8,12,14,63,20,4,14591,1.39,1443.0
71,4269,4,6,11,8,14,145,10,11,11959,1.78,1333.0
71,4270,4,5,8,13,12,145,10,5,13430,1.41,664.0
71,4271,4,8,8,10,12,145,10,4,13111,1.42,820.0
71,4272,4,8,11,13,11,179,15,11,11655,1.76,2054.0
71,4273,4,8,11,13,10,179,10,8,11798,1.81,1704.0
71,4274,4,5,12,10,8,145,18,4,14043,1.93,2329.0
71,4275,5,4,8,9,13,145,10,4,15884,1.34,396.0
71,4276,4,5,8,12,10,63,10,5,19382,1.31,518.0
71,4277,5,4,9,8,13,145,13,11,14817,1.45,615.0
71,4278,5,6,8,10,8,63,10,4,29364,1.34,454.0
71,4279,4,4,11,10,9,198,15,11,13407,1.62,1182.0
71,4280,4,6,8,12,13,187,10,10,13611,1.39,702.0
71,4281,4,4,10,12,14,145,10,4,14012,1.5,846.0
71,4282,4,6,11,13,13,145,10,11,14737,1.83,1606.0
71,4283,5,6,9,8,10,145,11,4,12872,1.51,611.0
71,4284,4,8,11,12,12,145,10,11,11995,1.83,1791.0
71,4285,4,6,8,12,14,179,10,11,13872,1.38,702.0
71,4286,4,5,8,10,10,63,10,10,19218,1.33,514.0
71,4287,5,6,8,10,8,66,10,5,29206,1.34,455.0
72,4288,5,6,8,8,13,145,10,4,13353,1.42,540.0
72,4289,4,4,11,8,8,63,10,5,13391,1.56,674.0
72,4290,4,6,8,13,14,145,10,4,13437,1.35,733.0
72,4291,4,4,8,8,11,179,15,10,15750,1.29,607.0
72,4292,4,8,11,13,8,63,10,11,13039,1.78,1587.0
72,4293,5,4,9,12,12,145,13,4,19767,1.45,575.0
72,4294,4,5,12,10,14,63,12,11,14134,1.89,1552.0
72,4295,5,4,9,13,10,143,14,4,14529,1.42,598.0
72,4296,4,5,10,13,13,145,11,4,12111,1.57,1074.0
72,4297,4,8,8,10,11,145,10,10,13040,1.42,770.0
72,4298,4,8,11,12,14,145,15,11,11855,1.93,2377.0
72,4299,4,6,10,9,13,179,10,5,12301,1.54,1050.0
72,4300,5,5,8,10,10,179,10,11,13847,1.35,425.0
72,4301,5,4,9,10,8,145,13,11,30791,1.41,549.0
72,4302,7,5,8,8,12,144,10,4,15156,1.51,707.0
72,4303,4,4,8,10,10,165,11,10,23125,1.32,475.0
72,4304,4,5,9,8,8,145,10,8,14591,1.41,650.0
72,4305,4,6,11,13,14,145,19,5,11644,1.86,2217.0
72,4306,5,5,11,10,14,145,10,11,14959,1.79,857.0
72,4307,4,4,10,8,8,145,10,4,14900,1.44,620.0
72,4308,6,5,8,10,14,145,10,11,14112,1.46,534.0
72,4309,4,8,11,12,14,145,11,10,11917,1.91,2182.0
72,4310,5,6,9,11,12,145,10,11,19029,1.47,644.0
72,4311,4,5,8,12,10,145,10,4,21586,1.31,529.0
72,4312,4,4,8,8,14,145,10,4,16139,1.34,503.0
72,4313,4,5,11,10,8,63,10,11,13054,1.63,872.0
72,4314,4,5,10,10,10,145,10,8,12492,1.52,818.0
72,4315,4,8,10,14,10,187,10,11,12077,1.61,1610.0
72,4316,5,5,9,9,13,145,10,4,12678,1.52,583.0
72,4317,4,5,8,9,13,145,13,11,13415,1.38,724.0
72,4318,4,8,10,10,14,179,10,5,12003,1.64,1515.0
72,4319,4,6,9,8,13,145,10,5,12510,1.47,788.0
72,4320,4,4,8,13,10,66,11,4,19352,1.32,530.0
72,4321,5,6,11,10,10,145,11,4,12362,1.71,873.0
72,4322,8,4,8,9,12,66,16,12,15933,1.47,1703.0
72,4323,4,6,8,12,10,145,10,5,21933,1.37,625.0
72,4324,4,8,11,13,11,145,15,11,12019,1.76,2049.0
72,4325,4,8,8,13,11,179,10,4,12793,1.41,873.0
72,4326,5,6,11,10,13,145,13,11,12091,1.85,1099.0
72,4327,4,5,11,10,10,145,11,5,12006,1.65,970.0
72,4328,4,6,11,13,14,145,10,8,11801,1.84,1645.0
72,4329,5,4,8,10,14,145,11,4,15236,1.37,453.0
72,4330,5,5,8,13,8,66,10,5,29573,1.42,537.0
72,4331,5,7,11,10,13,145,10,11,12017,1.82,1162.0
72,4332,4,5,11,14,10,179,11,4,12003,1.75,1261.0
72,4333,4,6,9,10,12,179,11,11,12729,1.48,826.0
72,4334,4,5,11,13,10,179,11,4,12060,1.71,1169.0
72,4335,4,5,8,13,14,145,10,12,13834,1.41,700.0
72,4336,5,4,8,8,8,111,10,4,30683,1.28,342.0
73,4337,5,5,11,10,12,179,10,11,12234,1.78,811.0
73,4338,4,8,11,10,13,194,18,11,15206,2.02,3149.0
73,4339,4,4,8,8,13,145,11,4,15687,1.32,486.0
73,4340,8,6,9,10,8,143,11,5,27068,1.57,1509.0
73,4341,4,6,8,13,10,145,10,5,21828,1.33,643.0
73,4342,4,7,8,10,12,145,10,11,13143,1.42,848.0
73,4343,5,4,8,10,10,145,10,10,15650,1.32,361.0
73,4344,4,5,10,10,12,145,11,4,16507,1.51,883.0
73,4345,4,8,8,10,14,167,14,4,13187,1.45,1194.0
73,4346,4,5,11,10,14,106,10,11,12309,1.73,1108.0
73,4347,4,6,11,14,10,145,10,5,11941,1.79,1528.0
73,4348,4,8,9,10,13,145,19,6,12646,1.55,1788.0
73,4349,4,6,11,9,14,145,17,5,11955,1.79,1986.0
73,4350,4,6,11,14,12,145,15,10,11741,1.81,1847.0
73,4351,5,5,10,12,13,63,10,4,15563,1.59,782.0
73,4352,4,8,11,8,8,63,10,10,13173,1.72,1424.0
73,4353,4,4,8,13,10,179,10,4,22568,1.35,547.0
73,4354,5,5,9,9,8,145,10,4,27879,1.4,494.0
73,4355,6,4,8,8,13,145,10,5,15282,1.41,448.0
73,4356,4,8,11,12,8,66,11,4,12953,1.7,1611.0
73,4357,6,4,8,10,14,179,13,12,15024,1.36,529.0
73,4358,5,5,8,8,14,145,10,4,13569,1.38,466.0
73,4359,4,4,10,10,8,63,10,4,13933,1.42,623.0
73,4360,4,4,10,10,13,145,11,10,14218,1.49,788.0
73,4361,4,8,10,9,13,179,15,5,12312,1.67,1800.0
73,4362,4,8,9,12,14,63,10,4,13128,1.56,1281.0
73,4363,5,4,11,8,11,179,10,11,13629,1.63,599.0
73,4364,4,5,11,10,10,179,11,8,12214,1.65,975.0
73,4365,4,8,9,10,14,145,10,4,12506,1.53,1114.0
73,4366,4,8,9,9,14,145,10,5,12587,1.52,1098.0
73,4367,4,5,8,10,12,145,13,11,13355,1.39,736.0
73,4368,5,5,9,13,14,145,10,5,12637,1.52,677.0
73,4369,4,8,11,10,10,179,10,4,11850,1.81,1627.0
73,4370,6,6,10,10,14,145,15,4,16984,1.66,1271.0
73,4371,4,6,10,13,14,145,15,5,12011,1.6,1469.0
73,4372,4,6,10,9,13,145,19,5,12018,1.56,1655.0
73,4373,4,6,11,13,10,145,11,8,11779,1.68,1322.0
73,4374,5,4,8,13,14,145,10,4,15398,1.33,462.0
73,4375,5,5,8,10,8,66,19,5,29311,1.4,1010.0
73,4376,5,5,9,10,8,66,15,11,29658,1.51,949.0
73,4377,4,4,8,10,12,145,10,4,15657,1.33,483.0
73,4378,4,5,8,10,11,179,15,11,13645,1.42,984.0
73,4379,5,4,11,13,10,171,10,4,13749,1.73,783.0
73,4380,6,6,10,12,10,88,16,10,13056,1.63,1574.0
73,4381,5,6,9,13,11,112,10,10,12643,1.49,724.0
73,4382,4,8,8,11,11,145,10,4,12931,1.43,836.0
73,4383,5,6,11,12,14,63,11,4,14741,1.85,1243.0
73,4384,5,4,8,13,8,162,10,5,30190,1.3,456.0
73,4385,4,6,8,8,13,145,10,4,13306,1.41,721.0
73,4386,5,4,8,10,8,63,12,4,29511,1.33,419.0
73,4387,4,6,8,10,14,63,10,5,14029,1.41,762.0
73,4388,4,4,11,10,8,54,10,4,13381,1.56,699.0
73,4389,4,4,8,8,13,63,10,5,14755,1.33,480.0
73,4390,5,8,8,13,11,153,10,10,20966,1.47,764.0
73,4391,5,5,12,10,10,145,15,4,12528,1.93,1425.0
73,4392,4,7,11,10,12,145,10,11,11959,1.79,1502.0
73,4393,4,8,11,14,14,194,10,10,11612,1.88,2057.0
73,4394,4,5,10,12,14,145,20,4,12203,1.55,1911.0
73,4395,5,6,11,13,14,145,10,4,15009,1.85,1122.0
73,4396,5,6,8,12,8,145,10,4,29808,1.4,522.0
73,4397,5,7,11,10,13,179,10,11,12333,1.82,1166.0
74,4398,5,4,8,14,10,145,11,4,15681,1.32,482.0
74,4399,8,6,8,10,13,66,13,8,14129,1.54,1631.0
74,4400,4,6,9,10,14,145,10,4,12503,1.47,807.0
74,4401,5,8,11,8,13,179,10,11,12199,1.86,1319.0
74,4402,4,8,11,13,14,179,10,4,11634,1.86,1954.0
74,4403,4,8,11,10,12,145,15,5,11855,1.77,2020.0
74,4404,4,6,11,10,14,184,10,11,12139,1.78,1355.0
74,4405,4,8,10,13,11,145,10,11,12186,1.62,1528.0
74,4406,4,4,8,8,8,66,10,4,15403,1.24,384.0
74,4407,5,6,11,8,11,63,10,10,13143,1.79,907.0
74,4408,4,4,11,9,10,179,10,4,13684,1.59,736.0
74,4409,4,4,9,8,13,63,10,10,13782,1.34,502.0
74,4410,5,6,8,8,8,145,10,11,29906,1.4,478.0
74,4411,5,7,11,9,13,145,15,5,12263,1.95,1664.0
74,4412,4,4,10,10,8,66,10,4,13974,1.42,623.0
74,4413,4,7,11,10,9,129,10,8,12190,1.77,1348.0
74,4414,4,6,11,8,13,145,10,11,15024,1.77,1295.0
74,4415,4,5,8,8,12,145,10,4,13543,1.33,504.0
74,4416,5,5,8,8,14,145,10,11,13492,1.38,469.0
74,4417,5,8,11,10,13,179,12,11,12077,1.87,1382.0
74,4418,4,5,11,10,12,179,10,11,11978,1.73,1047.0
74,4419,6,6,8,13,8,145,11,5,28927,1.47,666.0
74,4420,4,4,8,10,13,66,10,5,14805,1.32,486.0
74,4421,4,8,9,13,13,145,10,5,12562,1.49,1116.0
74,4422,4,5,8,10,13,145,13,11,13243,1.39,753.0
74,4423,5,5,8,12,14,63,10,8,14030,1.41,513.0
74,4424,4,4,10,12,13,145,15,5,14241,1.48,1167.0
74,4425,4,6,10,12,14,145,10,4,11863,1.59,1240.0
74,4426,5,5,11,13,10,145,11,8,12407,1.74,918.0
74,4427,4,5,10,10,14,145,11,6,12175,1.53,928.0
74,4428,4,8,11,9,13,63,10,11,14764,1.82,1781.0
74,4429,4,4,12,13,11,184,15,4,13092,1.91,1652.0
74,4430,4,5,11,12,12,179,10,11,12004,1.78,1316.0
74,4431,5,8,11,10,14,179,10,6,14871,1.88,1390.0
74,4432,4,5,11,10,10,179,15,11,12117,1.75,1329.0
74,4433,4,8,9,10,12,145,11,8,12506,1.54,1168.0
74,4434,6,6,10,14,10,145,14,7,13016,1.72,1224.0
74,4435,6,8,11,12,14,179,10,11,12171,1.94,1345.0
74,4436,5,4,8,10,14,145,10,4,15377,1.33,401.0
74,4437,5,4,8,8,8,164,14,11,31423,1.3,574.0
74,4438,5,4,8,8,10,63,10,4,14814,1.31,355.0
74,4439,4,8,11,13,8,179,10,4,12440,1.79,1598.0
74,4440,4,8,11,13,13,179,10,4,14879,1.84,1875.0
74,4441,4,4,8,9,11,63,15,11,14710,1.27,633.0
74,4442,4,5,8,13,14,145,11,4,13780,1.39,686.0
74,4443,4,6,10,10,14,102,12,4,12270,1.54,1125.0
74,4444,5,6,8,10,13,145,11,10,13414,1.43,619.0
75,4445,4,5,11,9,13,145,10,11,14946,1.73,1059.0
75,4446,5,6,10,10,13,179,15,5,17286,1.64,1313.0
75,4447,4,8,11,10,10,179,15,4,11912,1.75,1927.0
75,4448,4,6,11,13,10,179,11,4,12103,1.68,1326.0
75,4449,4,5,8,10,8,145,13,11,14893,1.32,547.0
75,4450,4,4,9,10,12,63,11,4,13658,1.34,515.0
75,4451,4,6,11,12,14,179,15,11,11970,1.84,1830.0
75,4452,4,8,10,9,13,145,10,5,12201,1.61,1440.0
75,4453,5,6,8,8,10,63,10,4,14291,1.41,485.0
75,4454,5,6,9,8,13,145,10,4,12448,1.5,621.0
75,4455,5,6,9,11,10,145,10,11,12692,1.44,591.0
75,4456,4,6,11,10,9,145,10,10,12102,1.67,1106.0
75,4457,4,5,10,10,13,66,19,6,13229,1.54,1462.0
75,4458,4,6,11,9,10,145,11,8,11869,1.69,1149.0
75,4459,4,8,9,13,9,145,10,11,12938,1.47,999.0
75,4460,5,7,11,10,12,179,14,11,12450,1.81,1276.0
75,4461,4,6,8,10,12,50,19,11,14203,1.32,1176.0
75,4462,4,8,11,9,13,179,15,6,14862,1.94,2387.0
75,4463,5,6,8,10,10,70,10,4,14228,1.35,468.0
75,4464,4,6,11,12,10,145,10,10,11848,1.69,1183.0
75,4465,5,4,11,13,8,179,10,4,30032,1.7,758.0
75,4466,4,8,8,10,11,66,15,11,13561,1.5,1398.0
75,4467,6,6,9,11,10,145,11,5,14154,1.52,691.0
75,4468,4,5,11,14,14,145,10,4,11789,1.83,1470.0
75,4469,4,4,8,10,8,145,11,4,17184,1.26,426.0
75,4470,4,6,11,13,10,63,11,8,12807,1.67,1313.0
75,4471,7,4,11,13,13,187,10,11,13827,1.8,1044.0
75,4472,4,8,8,9,10,179,10,4,23075,1.41,801.0
75,4473,4,4,11,13,14,63,10,10,13031,1.68,1026.0
75,4474,5,4,10,10,14,66,10,4,13361,1.57,679.0
75,4475,4,5,11,10,14,63,10,11,13053,1.73,1105.0
75,4476,4,8,11,13,11,179,15,4,11654,1.76,2053.0
75,4477,4,6,9,12,13,145,11,11,12326,1.45,865.0
75,4478,4,6,10,10,8,63,10,11,13327,1.49,880.0
75,4479,5,4,8,8,13,145,10,4,15716,1.36,405.0
75,4480,4,8,8,12,12,145,10,5,12535,1.43,927.0
75,4481,4,8,11,12,8,179,10,11,12259,1.79,1575.0
75,4482,5,7,8,13,14,145,10,4,13227,1.47,743.0
75,4483,4,6,8,10,11,102,12,4,13127,1.35,644.0
75,4484,7,5,10,10,14,62,10,4,13796,1.72,963.0
75,4485,4,5,11,10,14,188,16,7,11979,1.8,1628.0
75,4486,4,6,8,12,12,63,10,11,13931,1.38,677.0
75,4487,4,6,10,12,13,145,10,5,12161,1.57,1201.0
75,4488,4,5,8,9,13,145,15,5,13387,1.43,1015.0
75,4489,5,6,10,12,13,145,10,4,16742,1.63,966.0
75,4490,4,4,9,10,12,145,11,4,14815,1.35,526.0
75,4491,4,6,8,8,13,63,10,4,13874,1.4,710.0
76,4492,4,8,8,10,13,145,10,5,12868,1.43,855.0
76,4493,5,8,11,10,14,123,10,4,14691,1.88,1382.0
76,4494,4,6,11,8,13,145,11,4,14843,1.77,1308.0
76,4495,5,6,8,13,14,145,10,4,13172,1.45,649.0
76,4496,4,4,11,12,13,120,10,4,16758,1.64,872.0
76,4497,4,5,8,12,14,145,10,11,13732,1.37,621.0
76,4498,5,4,8,10,8,66,19,4,30091,1.35,949.0
76,4499,5,4,9,8,13,63,10,4,14035,1.39,412.0
76,4500,5,8,8,10,12,63,15,4,13676,1.56,1221.0
76,4501,4,4,11,8,8,179,11,11,14203,1.58,730.0
76,4502,4,6,9,10,13,145,13,11,12542,1.45,888.0
76,4503,4,5,10,13,12,145,11,5,16599,1.56,1047.0
76,4504,4,6,11,12,10,179,10,11,12107,1.69,1187.0
76,4505,4,8,10,12,14,145,10,10,12125,1.63,1546.0
76,4506,4,8,11,8,12,179,10,11,11705,1.82,1711.0
76,4507,4,5,11,10,14,63,10,4,12788,1.73,1102.0
76,4508,4,4,8,8,8,145,10,11,17073,1.25,396.0
76,4509,4,5,11,10,12,145,11,8,12053,1.72,1053.0
76,4510,4,8,11,10,10,179,15,11,12030,1.75,1927.0
76,4511,4,8,11,10,11,179,15,7,11826,1.76,1971.0
76,4512,5,6,8,10,11,102,12,4,19753,1.4,533.0
76,4513,5,6,11,10,10,179,19,5,12591,1.78,1594.0
76,4514,4,8,8,13,10,145,10,4,22459,1.38,842.0
76,4515,4,8,8,13,11,63,10,4,13497,1.4,859.0
76,4516,4,6,9,8,12,145,10,4,12572,1.47,765.0
76,4517,5,8,8,12,13,145,10,5,13169,1.48,773.0
76,4518,4,6,12,13,14,145,10,5,13986,1.95,1922.0
76,4519,5,5,11,10,14,145,10,5,14986,1.79,856.0
76,4520,5,6,10,9,13,145,15,4,16769,1.63,1301.0
76,4521,4,6,8,8,13,63,10,5,14164,1.4,710.0
76,4522,4,6,9,10,12,145,10,11,12653,1.46,774.0
76,4523,4,5,11,13,14,145,13,5,11923,1.79,1471.0
76,4524,4,6,8,10,10,66,11,8,19153,1.33,619.0
76,4525,8,4,11,13,8,145,11,9,27626,1.72,1546.0
76,4526,4,6,11,10,10,136,10,5,12220,1.69,1144.0
76,4527,4,6,10,13,14,145,10,10,12056,1.59,1294.0
76,4528,4,5,10,10,13,145,19,5,12099,1.55,1469.0
76,4529,4,6,10,12,10,145,10,4,12141,1.49,995.0
76,4530,5,6,11,10,13,179,10,11,12400,1.81,993.0
